way_id,node_id,type,latitude,longitude
416086011,4169365874,taxiway,59.6541386,17.923077
416086011,4169365876,taxiway,59.6541616,17.9231722
416086011,4169365878,taxiway,59.6541914,17.9232768
416086011,4165354221,taxiway,59.6542032,17.9233112
416086012,4169365237,taxiway,59.6493837,17.9212215
416086012,4169365241,taxiway,59.6494309,17.9212641
416086012,4169365244,taxiway,59.6494723,17.921317
416086012,4169365248,taxiway,59.6495177,17.9213875
416086012,4169365252,taxiway,59.6495576,17.9214672
416086012,4169365255,taxiway,59.6495864,17.9215437
416086012,4169365258,taxiway,59.6496173,17.9216436
416086012,4169365261,taxiway,59.6496349,17.9217247
416086012,4169365264,taxiway,59.6496505,17.9218273
416086012,4169365267,taxiway,59.6496544,17.9218964
416086013,4169365269,taxiway,59.6496613,17.9223712
416086013,4169365268,taxiway,59.6496556,17.9224228
416086013,4169365265,taxiway,59.6496508,17.922453
416086013,4169365263,taxiway,59.6496406,17.9225006
416086013,4169365260,taxiway,59.6496251,17.9225596
416086013,4169365257,taxiway,59.6496054,17.9226166
416086013,4169365254,taxiway,59.6495807,17.9226796
416086013,4169365250,taxiway,59.6495492,17.9227359
416086013,4169365247,taxiway,59.6495041,17.9227963
416086013,4169365243,taxiway,59.6494614,17.9228338
416086013,4169365240,taxiway,59.6494282,17.9228533
416086013,4169365238,taxiway,59.6493943,17.9228653
416086013,4169365235,taxiway,59.649363,17.9228676
416086014,4169365235,taxiway,59.649363,17.9228676
416086014,4169365236,taxiway,59.6493783,17.9228816
416086014,4169365239,taxiway,59.6494103,17.9229071
416086014,7229396088,taxiway,59.6494344,17.9229295
416086014,4169365242,taxiway,59.6494474,17.9229416
416086014,4169365245,taxiway,59.6494747,17.9229711
416086014,4169365246,taxiway,59.6495023,17.923009
416086014,4169365249,taxiway,59.6495235,17.9230412
416086014,4169365251,taxiway,59.6495523,17.9230932
416086014,4169365253,taxiway,59.6495762,17.9231431
416086014,4169365256,taxiway,59.6495987,17.9231968
416086014,4169365259,taxiway,59.6496221,17.9232645
416086014,4169365262,taxiway,59.6496404,17.9233269
416086014,4169365266,taxiway,59.6496523,17.9233828
416086014,4169365270,taxiway,59.6496663,17.9234529
416086014,4169365271,taxiway,59.6496766,17.9235253
416086015,4169365789,taxiway,59.6501839,17.9231646
416086015,4169365288,taxiway,59.6501066,17.9231646
416086015,4169365287,taxiway,59.6500538,17.9231753
416086015,4169365286,taxiway,59.650002,17.9232015
416086015,4169365285,taxiway,59.6499494,17.9232404
416086015,4169365284,taxiway,59.6498976,17.9232953
416086015,4169365283,taxiway,59.6498488,17.9233644
416086015,4169365282,taxiway,59.6498173,17.9234194
416086015,4169365281,taxiway,59.6497756,17.9235126
416086015,4169365280,taxiway,59.6497542,17.9235753
416086015,4169365279,taxiway,59.6497391,17.9236229
416086015,4169365278,taxiway,59.6497235,17.9236885
416086015,4169365277,taxiway,59.6497101,17.923748
416086015,4169365276,taxiway,59.6496974,17.9238175
416086015,4169365275,taxiway,59.6496907,17.9238692
416086015,4169365274,taxiway,59.6496867,17.9239035
416086015,4169365273,taxiway,59.6496851,17.9239197
416086015,4169365272,taxiway,59.6496843,17.923927
416086015,4169338036,taxiway,59.6496829,17.9239486
416086016,4169365799,taxiway,59.6526746,17.9254295
416086016,1317486449,taxiway,59.6526902,17.9253403
416086016,4169365808,taxiway,59.6527353,17.9250748
416086016,388537100,taxiway,59.6528494,17.9244115
416086016,9405280999,taxiway,59.6529546,17.9238064
416086016,4169365833,taxiway,59.6529766,17.9236798
416086016,4169365839,taxiway,59.6530233,17.9234277
416086016,4169365846,taxiway,59.6530652,17.923199
416086016,388537107,taxiway,59.6531729,17.9225938
416086507,2345419280,taxiway,59.6487964,17.921732
416086507,9405281000,taxiway,59.6487981,17.9219478
416086507,4169370543,taxiway,59.6488003,17.9222251
416086507,4169370546,taxiway,59.6488061,17.9223378
416086507,4169370547,taxiway,59.6488159,17.9224484
416086507,4169370549,taxiway,59.6488301,17.922543
416086507,4169370552,taxiway,59.6488555,17.9226536
416086507,4169370554,taxiway,59.6488669,17.9226878
416086507,4169370557,taxiway,59.6488884,17.9227515
416086507,4169370559,taxiway,59.648907,17.9227978
416086507,4163527156,taxiway,59.6489243,17.9228407
416086508,4169370530,taxiway,59.648514,17.920907
416086508,4169370531,taxiway,59.6485577,17.9209505
416086508,4169370532,taxiway,59.648596,17.9209974
416086508,4169370533,taxiway,59.6486295,17.9210457
416086508,4169370534,taxiway,59.6486661,17.9211121
416086508,4169370535,taxiway,59.6486936,17.9211738
416086508,4169370536,taxiway,59.64872,17.9212435
416086508,4169370538,taxiway,59.6487495,17.9213441
416086508,4169370540,taxiway,59.6487719,17.921446
416086508,4169370541,taxiway,59.6487881,17.9215721
416086508,4169370542,taxiway,59.6487935,17.921664
416086508,2345419280,taxiway,59.6487964,17.921732
416086509,4169370567,taxiway,59.6491651,17.9211436
416086509,4169370566,taxiway,59.6491452,17.9211463
416086509,4169370565,taxiway,59.649107,17.9211537
416086509,4169370564,taxiway,59.6490719,17.9211704
416086509,4169370563,taxiway,59.6490392,17.9211896
416086509,4169370562,taxiway,59.6490087,17.9212157
416086509,4169370561,taxiway,59.6489655,17.9212636
416086509,4169370560,taxiway,59.6489358,17.9213086
416086509,4169370558,taxiway,59.6489028,17.9213662
416086509,4169370555,taxiway,59.6488755,17.9214273
416086509,4169370553,taxiway,59.6488564,17.9214782
416086509,4169370550,taxiway,59.648833,17.921555
416086509,4169370548,taxiway,59.6488173,17.9216127
416086509,4169370545,taxiway,59.648804,17.9216747
416086509,2345419280,taxiway,59.6487964,17.921732
416117457,32893750,taxiway,59.6440559,17.919287
416117457,4169586283,taxiway,59.6440711,17.9194084
416117457,4169586286,taxiway,59.6440884,17.9195123
416117457,4169586287,taxiway,59.6440952,17.9195519
416117457,4169586389,taxiway,59.6441107,17.9196002
416117457,4169586391,taxiway,59.6441314,17.9196833
416117457,4169586392,taxiway,59.6441473,17.9197725
416117457,4169586394,taxiway,59.6441585,17.9198986
416117457,4169586396,taxiway,59.6441623,17.9199931
416117457,4169586393,taxiway,59.6441582,17.920089
416117457,2357933629,taxiway,59.6441402,17.9202298
416117458,1783497713,taxiway,59.6443619,17.9193992
416117458,9405265689,taxiway,59.6442643,17.9197647
416117458,9405265677,taxiway,59.6441612,17.9201513
416117458,2357933629,taxiway,59.6441402,17.9202298
416117458,4169586278,taxiway,59.6440577,17.9205425
416117458,313321842,taxiway,59.64396,17.9209126
416117458,9405265684,taxiway,59.6438143,17.9214687
416117458,4169586241,taxiway,59.6437358,17.9217667
416117458,4169586235,taxiway,59.6436959,17.9219188
416117459,4169586235,taxiway,59.6436959,17.9219188
416117459,10692944748,taxiway,59.64362,17.9222076
416117459,4169586221,taxiway,59.6435893,17.9223247
416117459,6511974281,taxiway,59.6434362,17.9229084
416117459,4169586062,taxiway,59.6432812,17.9234984
416117459,6511974280,taxiway,59.6432173,17.9237361
416117459,6511974287,taxiway,59.6430079,17.9245316
416117459,4171838172,taxiway,59.642992,17.9245916
416117459,2357933627,taxiway,59.6428552,17.925121
416117459,6511974278,taxiway,59.6427928,17.925351
416117459,4171838160,taxiway,59.642693,17.9257185
416117459,6511974277,taxiway,59.6425958,17.9260898
416117459,6511974276,taxiway,59.6423189,17.927154
416117459,6511974275,taxiway,59.642047,17.9281866
416117459,4171860433,taxiway,59.6419506,17.9285451
416117459,1783497719,taxiway,59.6418215,17.9290446
416117461,4169586278,taxiway,59.6440577,17.9205425
416117461,4169586272,taxiway,59.644038,17.9205887
416117461,4169586271,taxiway,59.6440251,17.9206175
416117461,4169586268,taxiway,59.6439956,17.9206651
416117461,4169586266,taxiway,59.6439688,17.9207027
416117461,4169586264,taxiway,59.6439367,17.9207402
416117461,4169586261,taxiway,59.6438977,17.9207771
416117461,4169586258,taxiway,59.6438529,17.9208066
416117461,4169586256,taxiway,59.6438119,17.9208254
416117461,4169586253,taxiway,59.643774,17.9208341
416117461,4169586244,taxiway,59.6437448,17.9208354
416117463,4169586201,taxiway,59.6434446,17.9207274
416117463,4169586194,taxiway,59.6433911,17.9207228
416117463,4169586085,taxiway,59.6433504,17.9207221
416117463,4169586076,taxiway,59.6433158,17.9207261
416117463,4169586063,taxiway,59.643285,17.9207355
416117463,4169586057,taxiway,59.6432531,17.9207483
416117463,4169586050,taxiway,59.6432189,17.9207697
416117463,4169586045,taxiway,59.6431864,17.9207932
416117463,4169586040,taxiway,59.6431538,17.9208281
416117463,4169586036,taxiway,59.6431264,17.9208629
416117463,4169586033,taxiway,59.643103,17.9208971
416117463,4169586029,taxiway,59.6430691,17.9209581
416117463,4169586026,taxiway,59.6430434,17.9210172
416117463,4169586023,taxiway,59.6430156,17.9210929
416117463,4169586019,taxiway,59.6429864,17.9211767
416117463,4169586017,taxiway,59.6429584,17.9212613
416117464,4169586207,taxiway,59.6434866,17.9207425
416117464,4169586211,taxiway,59.643519,17.9207726
416117464,4169586215,taxiway,59.6435473,17.9208044
416117464,4169586219,taxiway,59.6435751,17.9208403
416117464,4169586223,taxiway,59.6436039,17.9208815
416117464,4169586227,taxiway,59.643634,17.9209342
416117464,4169586230,taxiway,59.6436596,17.9209865
416117464,4169586233,taxiway,59.6436857,17.9210529
416117464,4169586236,taxiway,59.6437037,17.9211082
416117464,4169586238,taxiway,59.6437203,17.9211726
416117464,4169586240,taxiway,59.643733,17.9212285
416117464,4169586242,taxiway,59.6437432,17.9212902
416117464,4169586248,taxiway,59.6437508,17.9213556
416117464,4169586249,taxiway,59.6437555,17.9214143
416117464,4169586251,taxiway,59.6437577,17.9214773
416117464,4169586252,taxiway,59.6437577,17.9215367
416117464,4169586250,taxiway,59.6437555,17.921597
416117464,4169586247,taxiway,59.6437506,17.9216614
416117464,4169586243,taxiway,59.6437432,17.9217231
416117464,4169586241,taxiway,59.6437358,17.9217667
416117466,4169586193,taxiway,59.64338,17.9196672
416117466,4169586190,taxiway,59.6433678,17.9197389
416117466,4169586088,taxiway,59.6433611,17.9197926
416117466,4169586086,taxiway,59.6433509,17.919875
416117466,4169586083,taxiway,59.6433455,17.9199542
416117466,4169586082,taxiway,59.6433438,17.920042
416117466,4169586084,taxiway,59.6433472,17.9201345
416117466,4169586087,taxiway,59.6433543,17.9202163
416117466,4169586189,taxiway,59.6433634,17.920278
416117466,4169586192,taxiway,59.6433787,17.9203551
416117466,4169586195,taxiway,59.6433994,17.9204343
416117466,4169586198,taxiway,59.643417,17.9204913
416117466,4169586200,taxiway,59.6434349,17.9205362
416117466,4169586203,taxiway,59.6434512,17.9205697
416117466,4169586206,taxiway,59.6434746,17.920616
416117466,4169586210,taxiway,59.6435027,17.9206609
416117466,4169586212,taxiway,59.6435247,17.9206918
416117466,4169586216,taxiway,59.6435522,17.9207233
416117466,4169586220,taxiway,59.6435827,17.9207548
416117466,4169586224,taxiway,59.6436054,17.9207736
416117466,4169586226,taxiway,59.6436305,17.9207944
416117467,4169586221,taxiway,59.6435893,17.9223247
416117467,4169586218,taxiway,59.6435637,17.9223899
416117467,4169586214,taxiway,59.6435288,17.9224563
416117467,4169586208,taxiway,59.6434895,17.9225147
416117467,4169586204,taxiway,59.6434529,17.9225549
416117467,4169586197,taxiway,59.6434109,17.9225938
416117467,4169586191,taxiway,59.6433702,17.9226173
416117467,4169586081,taxiway,59.6433275,17.9226354
416117467,4169586061,taxiway,59.643277,17.9226461
416117467,4169586052,taxiway,59.6432228,17.9226427
416117467,4169586044,taxiway,59.6431852,17.92263
416117467,4169586038,taxiway,59.6431384,17.9226018
416117467,4169586037,taxiway,59.6431281,17.9225918
416117467,4169586034,taxiway,59.6431072,17.9225717
416117467,4169586031,taxiway,59.6430793,17.922544
416117468,4169586025,taxiway,59.643036,17.9224971
416117468,4169586020,taxiway,59.6429888,17.9224691
416117468,4169586016,taxiway,59.642958,17.9224536
416117468,4169586007,taxiway,59.6429156,17.9224449
416117468,4169585992,taxiway,59.6428736,17.9224449
416117468,4169583981,taxiway,59.642837,17.9224523
416117468,4169583979,taxiway,59.642801,17.9224664
416117468,4169583977,taxiway,59.6427631,17.9224878
416117468,4169583975,taxiway,59.6427292,17.9225126
416117468,4169583972,taxiway,59.6426892,17.9225522
416117468,4169583970,taxiway,59.642653,17.9226012
416117468,4169583969,taxiway,59.6426282,17.9226401
416117468,4169583967,taxiway,59.6426065,17.9226783
416117468,4169583966,taxiway,59.6425825,17.9227252
416117468,4169583965,taxiway,59.64256,17.9227792
416117469,4169586037,taxiway,59.6431281,17.9225918
416117469,4169586041,taxiway,59.6431571,17.9226374
416117469,4169586043,taxiway,59.6431798,17.9226763
416117469,4169586048,taxiway,59.6432075,17.9227373
416117469,4169586053,taxiway,59.6432292,17.9227976
416117469,4169586058,taxiway,59.6432557,17.9228821
416117469,4169586060,taxiway,59.6432753,17.922968
416117469,4169586065,taxiway,59.6432879,17.9230501
416117469,4169586068,taxiway,59.6432946,17.9231135
416117469,4169586070,taxiway,59.6432994,17.9231822
416117469,4169586072,taxiway,59.6433009,17.923256
416117469,4169586071,taxiway,59.6433004,17.9233056
416117469,4169586069,taxiway,59.6432977,17.9233559
416117469,4169586066,taxiway,59.6432933,17.9234075
416117469,4169586064,taxiway,59.6432872,17.9234534
416117469,4169586062,taxiway,59.6432812,17.9234984
416117470,4169585999,taxiway,59.642896,17.921499
416117470,4169585993,taxiway,59.6428746,17.9216193
416117470,4169585990,taxiway,59.6428675,17.9216649
416117470,4169583988,taxiway,59.64286,17.9217266
416117470,4169583985,taxiway,59.6428576,17.9217709
416117470,4169583983,taxiway,59.642857,17.9218332
416117470,4169583987,taxiway,59.642859,17.9219117
416117470,4169585989,taxiway,59.6428654,17.9219948
416117470,4169585994,taxiway,59.6428749,17.9220692
416117470,4169585997,taxiway,59.6428871,17.9221376
416117470,4169586001,taxiway,59.6429031,17.9222047
416117470,4169586010,taxiway,59.6429173,17.9222563
416117470,4169586013,taxiway,59.6429336,17.922308
416117470,4169586014,taxiway,59.6429535,17.9223596
416117470,4169586018,taxiway,59.6429776,17.9224099
416117470,4169586021,taxiway,59.6430013,17.9224508
416117470,4169586024,taxiway,59.6430244,17.9224836
416117470,4169586025,taxiway,59.643036,17.9224971
416117470,4169586028,taxiway,59.6430549,17.9225192
416117470,4169586031,taxiway,59.6430793,17.922544
416117471,4169586056,taxiway,59.6432515,17.9201516
416117471,4169586054,taxiway,59.6432304,17.9202049
416117471,4169586049,taxiway,59.6432104,17.9202502
416117471,4169586046,taxiway,59.643189,17.9202909
416117471,4169586042,taxiway,59.6431592,17.9203458
416117471,4169586035,taxiway,59.6431192,17.9203995
416117471,4169586030,taxiway,59.6430744,17.9204491
416117471,4169586022,taxiway,59.6430073,17.9204907
416117471,4169586015,taxiway,59.6429579,17.9205121
416117471,4169586003,taxiway,59.6429043,17.9205175
416117471,4169583986,taxiway,59.6428582,17.9205175
416117472,4169586027,taxiway,59.6430507,17.9189256
416117472,4169586032,taxiway,59.6430982,17.9189665
416117472,4169586039,taxiway,59.6431399,17.9190175
416117472,4169586047,taxiway,59.6431903,17.9190966
416117472,4169586051,taxiway,59.6432222,17.9191596
416117472,4169586055,taxiway,59.6432507,17.9192321
416117472,4169586059,taxiway,59.643273,17.9193051
416117472,4169586067,taxiway,59.6432937,17.9193916
416117472,4169586074,taxiway,59.6433117,17.9194963
416117472,4169586078,taxiway,59.6433232,17.9195948
416117472,4169586080,taxiway,59.6433269,17.9196807
416117472,4169586079,taxiway,59.6433252,17.9197732
416117472,4169586077,taxiway,59.6433201,17.9198396
416117472,4169586075,taxiway,59.643313,17.9198993
416117472,4169586073,taxiway,59.6433055,17.9199492
416117473,4169583968,taxiway,59.6426109,17.9204333
416117473,4169583971,taxiway,59.6426592,17.9204701
416117473,4169583973,taxiway,59.6426916,17.9205003
416117473,4169583974,taxiway,59.6427184,17.920528
416117473,4169583976,taxiway,59.6427553,17.9205741
416117473,4169583978,taxiway,59.6427968,17.9206408
416117473,4169583980,taxiway,59.6428183,17.9206861
416117473,4169583982,taxiway,59.6428393,17.9207384
416117473,4169583984,taxiway,59.6428573,17.9207883
416117473,4169585991,taxiway,59.6428695,17.9208316
416117473,4169585996,taxiway,59.6428836,17.9208876
416117473,4169585998,taxiway,59.6428948,17.9209409
416117473,4169586002,taxiway,59.6429039,17.9209938
416117473,4169586005,taxiway,59.642911,17.9210505
416117473,4169586008,taxiway,59.6429163,17.9211058
416117473,4169586011,taxiway,59.6429193,17.9211769
416117473,4169586012,taxiway,59.6429197,17.9212369
416117473,4169586009,taxiway,59.6429173,17.9212912
416117473,4169586006,taxiway,59.6429125,17.9213553
416117473,4169586004,taxiway,59.6429075,17.9214022
416117473,4169586000,taxiway,59.6428966,17.921472
416117473,4169585995,taxiway,59.6428804,17.9215585
416117474,32893618,taxiway,59.6379048,17.9134598
416117474,3387647528,taxiway,59.6378074,17.9134865
416117474,2358001511,taxiway,59.6377132,17.9135281
416117474,3387647524,taxiway,59.6376124,17.9136072
416117474,3387647523,taxiway,59.6375209,17.9137202
416117474,3387647522,taxiway,59.6374646,17.9138111
416117474,3387647520,taxiway,59.6374067,17.9139259
416117474,32893743,taxiway,59.6373504,17.9140587
416117474,3387647517,taxiway,59.6373019,17.9142277
416117474,2358001510,taxiway,59.6372659,17.9144025
416117474,3387647515,taxiway,59.6372464,17.9146145
416117474,3387647516,taxiway,59.6372495,17.9148203
416117474,32893744,taxiway,59.6372745,17.9150091
416117474,32893745,taxiway,59.6373146,17.9151696
416117474,3387647518,taxiway,59.6373566,17.9152799
416117474,3387647521,taxiway,59.6374223,17.9153975
416117474,32893746,taxiway,59.6376242,17.9157305
416117474,4163524676,taxiway,59.6382948,17.9168514
416117474,32893747,taxiway,59.6383965,17.9170069
416117474,4163524677,taxiway,59.638511,17.9171464
416117474,4163524678,taxiway,59.63869,17.9173087
416117474,32893748,taxiway,59.6388107,17.9173817
416117475,4169586228,taxiway,59.6436444,17.9191382
416117475,4169586231,taxiway,59.6436602,17.9191385
416117475,4169586234,taxiway,59.6436951,17.9191305
416117475,4169586239,taxiway,59.6437236,17.9191214
416117475,4169586246,taxiway,59.6437492,17.919109
416117475,4169586254,taxiway,59.643777,17.9190922
416117475,4169586255,taxiway,59.6438071,17.9190718
416117475,4169586257,taxiway,59.6438334,17.9190513
416117475,4169586259,taxiway,59.6438591,17.9190242
416117475,4169586260,taxiway,59.6438851,17.9189943
416117475,4169586262,taxiway,59.6439071,17.9189652
416117475,4169586263,taxiway,59.6439357,17.9189203
416117475,4169586265,taxiway,59.643963,17.9188716
416117475,4169586267,taxiway,59.6439828,17.9188284
416117475,4169586269,taxiway,59.6440035,17.9187751
416117475,4169586270,taxiway,59.6440226,17.9187201
416117475,4169586275,taxiway,59.6440414,17.9186544
416117475,4169586279,taxiway,59.6440579,17.9185702
416117475,4169586281,taxiway,59.6440678,17.9185178
416117475,4169586280,taxiway,59.6440653,17.9185789
416117475,4169586282,taxiway,59.6440704,17.9186842
416117475,4169586285,taxiway,59.644083,17.9187949
416117475,4169586288,taxiway,59.6441019,17.9188988
416117475,4169586390,taxiway,59.6441216,17.9189819
416117475,4169586395,taxiway,59.6441589,17.9190939
416117475,4169586397,taxiway,59.6441856,17.9191583
416117475,4169586398,taxiway,59.6442229,17.9192294
416117475,4169586399,taxiway,59.6442653,17.9192958
416117475,4169586400,taxiway,59.6443015,17.9193387
416117475,4169586401,taxiway,59.6443436,17.9193762
416117475,1783497713,taxiway,59.6443619,17.9193992
416439915,4171826379,taxiway,59.6413292,17.9192606
416439915,4171826376,taxiway,59.6412923,17.9196793
416439915,4171826372,taxiway,59.6412794,17.9197833
416439915,4171826373,taxiway,59.6412645,17.9198563
416439915,4171826370,taxiway,59.6412455,17.9199254
416439915,4171826366,taxiway,59.6412252,17.919973
416439915,4171826367,taxiway,59.6412121,17.9199993
416439915,4171826364,taxiway,59.6411949,17.9200397
416439915,4171826361,taxiway,59.6411707,17.9200813
416439915,4171826362,taxiway,59.641151,17.9201078
416439915,4171826359,taxiway,59.6411291,17.9201374
416439915,4171826356,taxiway,59.6411094,17.9201534
416439915,4171826349,taxiway,59.6410842,17.9201745
416439916,4171826387,taxiway,59.641352,17.9190328
416439916,4171826385,taxiway,59.6413661,17.918955
416439916,4171826590,taxiway,59.6413855,17.9188766
416439916,4171826593,taxiway,59.6414034,17.9188182
416439916,4171826595,taxiway,59.6414336,17.9187388
416439916,4171826597,taxiway,59.6414654,17.9186731
416439916,4171826599,taxiway,59.6414963,17.9186221
416439916,4171826601,taxiway,59.6415288,17.9185775
416439916,4171826603,taxiway,59.6415497,17.9185561
416439916,4171826605,taxiway,59.6415737,17.9185299
416439916,4171826609,taxiway,59.6416037,17.9185041
416439916,4171826612,taxiway,59.6416351,17.918482
416439916,4171826614,taxiway,59.64166,17.9184689
416439916,4171826616,taxiway,59.6416861,17.9184595
416439916,4171826617,taxiway,59.6417179,17.9184518
416439916,4171826618,taxiway,59.641746,17.9184535
416439917,313321843,taxiway,59.6416628,17.920089
416439917,4171826610,taxiway,59.641611,17.9200631
416439917,4171826608,taxiway,59.641565,17.92004
416439917,4171826602,taxiway,59.6415231,17.9200072
416439917,4171826600,taxiway,59.6414916,17.9199766
416439917,4171826598,taxiway,59.6414585,17.9199236
416439917,4171826596,taxiway,59.6414385,17.9198854
416439917,4171826594,taxiway,59.6414145,17.9198324
416439917,4171826592,taxiway,59.6413933,17.9197737
416439917,4171826591,taxiway,59.6413736,17.9197057
416439917,4171826589,taxiway,59.6413577,17.9196399
416439917,4171826388,taxiway,59.6413455,17.9195749
416439917,4171826383,taxiway,59.6413369,17.9195045
416439917,4171826382,taxiway,59.6413308,17.9194284
416439917,4171826381,taxiway,59.6413292,17.9193674
416439917,4171826379,taxiway,59.6413292,17.9192606
416439918,4171826387,taxiway,59.641352,17.9190328
416439918,4171826379,taxiway,59.6413292,17.9192606
416439921,32893748,taxiway,59.6388107,17.9173817
416439921,4171826351,taxiway,59.6410906,17.9182184
416439921,4171826618,taxiway,59.641746,17.9184535
416439921,4169586027,taxiway,59.6430507,17.9189256
416439921,4169586228,taxiway,59.6436444,17.9191382
416439921,4171826649,taxiway,59.6437665,17.9191824
416439921,32893750,taxiway,59.6440559,17.919287
416439921,1783497713,taxiway,59.6443619,17.9193992
416439921,9405265693,taxiway,59.6445527,17.9194685
416439921,9405265709,taxiway,59.6451297,17.919678
416439921,4172712223,taxiway,59.6467467,17.920265
416439921,4172712308,taxiway,59.6471832,17.9204203
416439921,4172712355,taxiway,59.6474062,17.9205045
416439921,32893751,taxiway,59.6475706,17.9205642
416439921,4172712426,taxiway,59.6478548,17.9206675
416439921,4169370530,taxiway,59.648514,17.920907
416439921,4169338018,taxiway,59.6491627,17.9211427
416439921,4169370567,taxiway,59.6491651,17.9211436
416439921,4169365237,taxiway,59.6493837,17.9212215
416439921,4169338020,taxiway,59.6495586,17.921284
416439921,4169338025,taxiway,59.649646,17.921317
416439921,4169338057,taxiway,59.6501051,17.9214825
416439921,4169338077,taxiway,59.6505066,17.9216272
416439921,10004611541,taxiway,59.6510913,17.921835
416439921,1783497714,taxiway,59.651458,17.9219653
416439921,10004611546,taxiway,59.651801,17.9220965
416439921,4169365814,taxiway,59.6527494,17.922439
416439921,388537107,taxiway,59.6531729,17.9225938
416439921,32893755,taxiway,59.6534114,17.9226773
416439921,4169365861,taxiway,59.6534578,17.9226965
416439921,4169365862,taxiway,59.6538288,17.9228284
416439921,32893756,taxiway,59.653983,17.922886
416439921,32893757,taxiway,59.6575416,17.9241699
416439921,528006807,taxiway,59.657808,17.9242653
416439921,4169338530,taxiway,59.6586253,17.9245635
416439921,528024016,taxiway,59.6626215,17.926011
416439921,313320156,taxiway,59.6637317,17.9264135
416439921,4169338800,taxiway,59.6639782,17.9265028
416440996,4171838140,taxiway,59.6425338,17.9248613
416440996,4171838142,taxiway,59.6425581,17.924895
416440996,4171838145,taxiway,59.6425906,17.924954
416440996,4171838147,taxiway,59.6426154,17.925005
416440996,4171838149,taxiway,59.6426404,17.9250761
416440996,4171838151,taxiway,59.6426547,17.9251223
416440996,4171838152,taxiway,59.6426713,17.9251874
416440996,4171838154,taxiway,59.6426889,17.9252766
416440996,4171838155,taxiway,59.6426984,17.9253517
416440996,4171838156,taxiway,59.6427038,17.9254408
416440996,4171838157,taxiway,59.6427065,17.9255347
416440996,4171838158,taxiway,59.6427031,17.9256172
416440996,4171838159,taxiway,59.6426994,17.9256722
416440996,4171838160,taxiway,59.642693,17.9257185
416440997,4171838139,taxiway,59.6424382,17.9247629
416440997,4171838138,taxiway,59.6424077,17.9247185
416440997,4171838136,taxiway,59.6423879,17.9246833
416440997,4171838134,taxiway,59.6423672,17.9246451
416440997,4171838132,taxiway,59.6423432,17.9245874
416440997,4171838131,taxiway,59.6423245,17.9245351
416440997,4171838128,taxiway,59.6423057,17.9244684
416440997,4171838127,taxiway,59.6422933,17.9244144
416440997,4171838124,taxiway,59.6422825,17.9243581
416440997,4171838123,taxiway,59.642274,17.9243027
416440997,4171838122,taxiway,59.6422669,17.9242367
416440997,4171838116,taxiway,59.642263,17.9241747
416440997,4171838115,taxiway,59.6422613,17.9241029
416440997,4171838114,taxiway,59.6422633,17.9240379
416440997,4171838121,taxiway,59.6422677,17.9239819
416440997,4171838120,taxiway,59.6422728,17.9239272
416440997,4171838119,taxiway,59.6422801,17.9238723
416440997,4171838118,taxiway,59.6422886,17.9238236
416440997,4171838126,taxiway,59.6422947,17.92379
416440998,4171838172,taxiway,59.642992,17.9245916
416440998,4171838170,taxiway,59.6429822,17.9246218
416440998,4171838171,taxiway,59.6429706,17.9246471
416440998,4171838169,taxiway,59.6429426,17.9247029
416440998,4171838168,taxiway,59.6429204,17.924742
416440998,4171838167,taxiway,59.6428974,17.924775
416440998,4171838166,taxiway,59.6428722,17.9248077
416440998,4171838165,taxiway,59.6428429,17.9248363
416440998,4171838164,taxiway,59.6428082,17.9248637
416440998,4171838163,taxiway,59.6427749,17.9248834
416440998,4171838162,taxiway,59.6427458,17.9248952
416440998,4171838161,taxiway,59.6427204,17.9249026
416440998,4171838153,taxiway,59.6426941,17.9249091
416440998,4171838150,taxiway,59.6426687,17.9249104
416440998,4171838148,taxiway,59.642643,17.9249096
416440998,4171838146,taxiway,59.6426214,17.9249056
416440998,4171838144,taxiway,59.6425929,17.9248979
416440998,4171838143,taxiway,59.6425726,17.9248861
416440998,4171838141,taxiway,59.6425534,17.9248742
416440998,4171838140,taxiway,59.6425338,17.9248613
416440999,4171838096,taxiway,59.6419488,17.925097
416440999,4171838097,taxiway,59.6419714,17.9250367
416440999,4171838100,taxiway,59.6419915,17.9249881
416440999,4171838099,taxiway,59.6420102,17.9249465
416440999,4171838101,taxiway,59.642038,17.9248945
416440999,4171838103,taxiway,59.6420641,17.9248533
416440999,4171838105,taxiway,59.6420859,17.9248234
416440999,4171838106,taxiway,59.6421071,17.9247993
416440999,4171838109,taxiway,59.6421278,17.9247788
416440999,4171838108,taxiway,59.642149,17.9247611
416440999,4171838110,taxiway,59.642174,17.9247426
416440999,4171838111,taxiway,59.6422025,17.9247272
416440999,4171838112,taxiway,59.6422301,17.9247158
416440999,4171838117,taxiway,59.6422584,17.9247084
416440999,4171838125,taxiway,59.6422859,17.9247068
416440999,4171838129,taxiway,59.6423084,17.9247071
416440999,4171838133,taxiway,59.642333,17.9247104
416440999,4171838135,taxiway,59.6423594,17.9247178
416440999,4171838137,taxiway,59.6423828,17.9247279
416440999,4171838139,taxiway,59.6424382,17.9247629
416443453,4171860362,taxiway,59.6412565,17.9277215
416443453,4171860359,taxiway,59.6412237,17.927795
416443453,4171860356,taxiway,59.6411966,17.9278475
416443453,4171860354,taxiway,59.6411738,17.9278862
416443453,4171860351,taxiway,59.6411393,17.9279375
